成交记录ID,户型,小区名称,建筑面积,成交价,挂牌价,单价,成交周期,成交日期,朝向,装修,电梯,楼层,建筑类型
101104884701,2室1厅,中铁缤纷南郡,79.4,145,150,18262,206,2019.12.28,南,精装,,低楼层(共33层),板塔结合
101106077563,2室1厅,紫落澜庭,83.77,105,116,12535,68,2019.12.28,西,简装,,高楼层(共24层),板塔结合
101105440784,2室1厅,金地褐石公馆,77.28,123,125,15852,140,2019.12.28,东南,精装,,低楼层(共33层),板塔结合
101106627395,2室1厅,融尚中央住区,56.7,70,80,12346,3,2019.12.28,西北,其他,,中楼层(共32层),塔楼
101106135468,2室2厅,龙御花园,96,103,103,10709,61,2019.12.28,西北,简装,,中楼层(共30层),板塔结合
101106399053,3室1厅,东方罗马花园,55.04,100,100,18096,29,2019.12.28,东南北,简装,,中楼层(共16层),板塔结合
101104083176,3室2厅,鼎新花园,107.65,105,110,9745,315,2019.12.28,南,简装,,中楼层(共16层),塔楼
101106181861,2室2厅,万华园丽景华都,94,109,113,11596,56,2019.12.28,东南,精装,,高楼层(共18层),塔楼
101105558706,2室1厅,融侨馨苑,85.17,146,148,17143,127,2019.12.28,东南,精装,,中楼层(共33层),板塔结合
101106595539,2室2厅,仕嘉公寓A区（绿地世纪城）,88.27,174,175,19633,8,2019.12.28,南北,精装,,低楼层(共18层),板塔结合
101106580317,3室2厅,华远枫悦,91.44,125,140,13671,10,2019.12.28,南,简装,,中楼层(共34层),板楼
101106245761,1室0厅,圣地亚哥,43.87,56,57,12606,48,2019.12.28,北,精装,,中楼层(共26层),塔楼
101105705584,2室2厅,龙湖枫香庭,79.55,148,145,18555,110,2019.12.28,东南,精装,,高楼层(共33层),板塔结合
101106173747,3室2厅,恒大城,132.4,225,235,16994,56,2019.12.28,东南,精装,,高楼层(共18层),塔楼
101105149128,3室2厅,联盟新城,144,194,225,13438,175,2019.12.28,东南,其他,,中楼层(共34层),板塔结合
101106376304,1室1厅,仕嘉公寓A区（绿地世纪城）,56.33,104,107,18445,32,2019.12.28,东北,精装,,中楼层(共20层),板塔结合
101106300058,2室2厅,中铁缤纷南郡,90,167,172,18556,41,2019.12.28,西南,简装,,低楼层(共33层),板塔结合
101104547176,4室2厅,万科城市之光蜜柚,126.43,166,165,13091,252,2019.12.28,南,精装,,高楼层(共33层),板塔结合
101106254195,3室2厅,绿地国宝21城,149.6,202,220,13503,47,2019.12.28,南北,毛坯,,低楼层(共3层),板楼
101106331383,2室1厅,巨威大秦郡,96.31,119,115,12284,37,2019.12.28,南西,简装,,高楼层(共32层),板塔结合
101104302562,2室2厅,金桥太阳岛,115.28,114,115,9889,285,2019.12.28,南北,简装,,高楼层(共6层),板楼
101106020503,3室2厅,华清学府城,109,153,160,13991,73,2019.12.28,东南,精装,,高楼层(共32层),板塔结合
101106358327,3室2厅,紫薇花园洲,115,147,148,12713,34,2019.12.28,南北,毛坯,,中楼层(共32层),板塔结合
101106210677,2室2厅,中铁尚都城,86.64,116,119,13389,52,2019.12.28,南西,精装,,低楼层(共33层),板塔结合
101106603295,2室2厅,中国铁建瑞园,87.76,137,140,15611,6,2019.12.28,南,精装,,高楼层(共31层),板塔结合
101105921137,2室2厅,天朗莱茵小城,66,95,96,14288,84,2019.12.28,东西,精装,,中楼层(共27层),塔楼
101104816887,2室2厅,华清园,82.74,70,73,8461,214,2019.12.28,南北,精装,,中楼层(共7层),板塔结合
101106620141,2室2厅,早安林莊,86.6,107,110,12345,3,2019.12.28,南,精装,,高楼层(共27层),板楼
101103995262,2室2厅,中国铁建梧桐苑,93.17,180,200,19320,344,2019.12.28,南,毛坯,,高楼层(共32层),板楼
101105924099,2室1厅,时代风尚小区,55.58,83,86,14844,83,2019.12.28,南,简装,,中楼层(共20层),塔楼
101105654344,3室2厅,中海城,104,192,199,18462,115,2019.12.28,南北,精装,,中楼层(共31层),板塔结合
101106199098,2室2厅,曲江澜山,94,125,124.9,13213,53,2019.12.28,南北,精装,,低楼层(共32层),塔楼
101106486952,1室1厅,海荣名城,56.41,76,77,13473,17,2019.12.28,南,精装,,中楼层(共33层),塔楼
101105685813,2室2厅,浐灞新城四期,87.58,88,92,10048,112,2019.12.28,南,毛坯,,中楼层(共18层),塔楼
101106510817,2室1厅,煤机花园,45,44,45,9734,13,2019.12.28,南北,其他,,中楼层(共4层),暂无数据
101106472661,3室1厅,中国飞机强度研究所生活区,74.45,85,86.5,11418,19,2019.12.27,南北,精装,,中楼层(共6层),板塔结合
101106482146,2室1厅,西安卫光电工厂小区,49.8,53,58,10543,17,2019.12.27,南北,简装,,中楼层(共7层),板塔结合
101106359046,2室2厅,摩登小镇,90.03,93,95,10330,33,2019.12.27,南北,精装,,中楼层(共7层),板塔结合
101105205911,1室0厅,云顶园,38,65,66,17106,168,2019.12.27,南,精装,,中楼层(共26层),塔楼
101104995805,3室1厅,英郡年华国际社区,95,114,114,12000,191,2019.12.27,南,毛坯,,中楼层(共33层),塔楼
101106260486,2室2厅,天朗莱茵小城,78.02,107,112,13651,45,2019.12.27,南,精装,,高楼层(共27层),板塔结合
101103806572,2室2厅,曲江观唐,105,130,140,12381,389,2019.12.27,南,毛坯,,高楼层(共32层),板塔结合
101104544315,2室1厅,东方罗马花园,45.54,75,76,16470,252,2019.12.27,北,精装,,中楼层(共16层),板塔结合
101103443284,3室2厅,浐灞半岛A11区,139.44,166,170,11869,454,2019.12.27,南北,毛坯,,低楼层(共27层),板塔结合
101104917195,4室2厅,海珀蘭轩,267.07,730,760,27334,201,2019.12.27,南北,精装,,低楼层(共16层),板楼
101104692493,4室2厅,大唐世家,167,125,128,7456,231,2019.12.27,西南,简装,,中楼层(共19层),塔楼
101106395397,2室2厅,恒大国际城,76.79,95,95,12372,28,2019.12.27,南,毛坯,,高楼层(共34层),板塔结合
101104837841,1室0厅,天朗蓝湖树,38.48,67,67.5,17360,211,2019.12.27,北,精装,,低楼层(共26层),板塔结合
101106608254,2室1厅,中铁缤纷南郡,90.54,178,170,19660,5,2019.12.27,东南,毛坯,,高楼层(共33层),板塔结合
101105468082,1室1厅,御锦城理想树,41,55,58,13415,135,2019.12.27,北,简装,,高楼层(共34层),塔楼
101103959359,1室1厅,盛龙广场太白苑,54.23,65,65,11986,353,2019.12.27,北,精装,,中楼层(共28层),板塔结合
101106430426,3室2厅,西航花园,108,62,62,5741,24,2019.12.27,南北,简装,,高楼层(共6层),板楼
101106572314,1室1厅,沣惠小区(洋惠南路),45.86,40,42,8723,9,2019.12.27,南北,简装,,高楼层(共6层),暂无数据
101105060272,3室2厅,陕西电力科学研究院,101,80,83,7921,183,2019.12.27,南北,简装,,高楼层(共7层),板楼
101106040890,2室1厅,榕青无界,65,80,85,12308,70,2019.12.27,东,简装,,高楼层(共28层),塔楼
101105799152,3室1厅,美寓华庭（一二期）,144,170,180,11806,98,2019.12.27,南北,简装,,中楼层(共26层),塔楼
101105888268,1室1厅,金源都市公寓,62,75,77,12097,88,2019.12.27,东,简装,,中楼层(共19层),塔楼
101106598103,2室1厅,龙首北路15号,70.49,76,77,10782,6,2019.12.27,南北,简装,,中楼层(共6层),板塔结合
101106574915,3室2厅,水榭名都,62.69,50,50,7896,9,2019.12.27,西南,其他,,中楼层(共16层),板塔结合
101103891635,2室1厅,双威理想城,85.75,110,114.2,12782,369,2019.12.27,南,简装,,低楼层(共10层),板塔结合
101105847527,2室1厅,长兴路,69.81,64,67,9125,93,2019.12.27,南北,精装,,高楼层(共7层),板楼
101105721525,2室1厅,翠屏湾二期,49.03,83,89,16929,107,2019.12.27,南,精装,,低楼层(共20层),板楼
101106315907,2室1厅,中国共产主义青年团陕西省委员会家属院,59.95,60,62,9925,37,2019.12.27,南,简装,,高楼层(共5层),暂无数据
101105687163,3室2厅,长安花园,124.62,105,110,8426,111,2019.12.27,南北,精装,,高楼层(共12层),板塔结合
101106159024,2室2厅,水岸东方1期,84.08,104,106,12263,56,2019.12.27,东南,精装,,高楼层(共28层),塔楼
101105080061,1室1厅,浐灞半岛A6区,56.37,72,73,12676,180,2019.12.27,北,精装,,中楼层(共18层),塔楼
101105836186,2室1厅,崇立金世园,82.31,89,93,10789,93,2019.12.26,北,精装,,中楼层(共29层),板塔结合
101106128384,3室2厅,东城桃园,119.6,133,135,11121,60,2019.12.26,南北,精装,,高楼层(共24层),塔楼
101106200108,4室2厅,紫薇田园都市E区,178.34,305,350,17103,52,2019.12.26,南北,精装,,低楼层(共11层),板楼
101106419796,2室2厅,恒大名都,84,119,125,14167,25,2019.12.26,西南,精装,,高楼层(共18层),板塔结合
101105192229,2室1厅,广电小区,50,50,52,9900,169,2019.12.26,南,简装,,高楼层(共6层),暂无数据
101106104284,1室0厅,凯悦华庭,21.95,22,24,10023,63,2019.12.26,西,精装,,中楼层(共26层),塔楼
101105309508,1室1厅,西市佳园,44.53,57,60,12801,154,2019.12.26,北,简装,,中楼层(共34层),塔楼
101105749877,3室2厅,曲江华府,139.24,278,290,19966,103,2019.12.26,南北,精装,,中楼层(共13层),板楼
101105530563,2室1厅,绿地香树花城,72.5,92,93.8,12690,128,2019.12.26,西,毛坯,,高楼层(共32层),板塔结合
101106149397,2室1厅,东方罗马花园,42.95,79,80,18394,57,2019.12.26,东,精装,,中楼层(共16层),板塔结合
101104771516,2室2厅,金泰新理城,92.69,158,162,17047,219,2019.12.26,南,精装,,中楼层(共25层),板塔结合
101106462368,2室2厅,海璟国际,95,113,114,11843,19,2019.12.26,东北,精装,,中楼层(共32层),板塔结合
101105221690,2室1厅,安东街社区陕三建小区,64.94,59,60,9086,165,2019.12.26,南北,简装,,中楼层(共7层),板楼
101104961494,3室2厅,逸翠园一期,130.83,308,310,23543,194,2019.12.26,南北,毛坯,,中楼层(共18层),板楼
101103774954,4室2厅,曲江春晓苑,184.55,313,350,16961,394,2019.12.26,南,毛坯,,高楼层(共7层),板楼
101106346034,2室1厅,长安易居,89.97,100,100,11060,33,2019.12.26,南北,精装,,中楼层(共6层),板楼
101104307380,2室2厅,天朗蓝湖树,87,149,149,17127,283,2019.12.26,南,精装,,中楼层(共26层),板塔结合
101104210194,2室2厅,万国远鉴名筑,89.52,108,110,12065,296,2019.12.26,南北,精装,,低楼层(共27层),板塔结合
101105970667,2室2厅,美丽的院子,64,83,85,12969,77,2019.12.26,北,精装,,高楼层(共33层),塔楼
101106427012,2室2厅,卡布奇诺国际社区,82,115,116,14000,23,2019.12.26,西南,精装,,高楼层(共34层),板塔结合
101106319821,1室1厅,橡树星座,68,94,96,13795,37,2019.12.26,南,精装,,高楼层(共33层),塔楼
101106504468,3室2厅,翡丽城,110.01,149,151,13499,13,2019.12.26,西南,精装,,中楼层(共29层),板塔结合
101106587510,2室1厅,吉源美郡,77.31,90,92,11616,7,2019.12.26,西,精装,,中楼层(共26层),塔楼
101106452310,3室2厅,长兴园湖曲,78.39,119,122,15079,20,2019.12.26,东南南,精装,,低楼层(共27层),板塔结合
101106022478,1室1厅,曼城国际,44,73,74,16591,71,2019.12.26,西,简装,,中楼层(共32层),板塔结合
101106391997,2室1厅,五环节约坊,65,51,52,7705,28,2019.12.26,西南,简装,,中楼层(共7层),塔楼
101106432863,1室0厅,盛龙广场,51.4,56,58,10895,22,2019.12.26,东,精装,,低楼层(共30层),塔楼
101104702512,2室2厅,凯森福景美地,103.25,105,109.9,10170,228,2019.12.26,南,简装,,高楼层(共22层),塔楼
101105623944,1室1厅,东方罗马花园,36.19,50,50.5,13816,117,2019.12.26,北,精装,,中楼层(共27层),板塔结合
101106217625,2室2厅,中海开元壹号,84,130,130,15477,49,2019.12.26,南,毛坯,,高楼层(共34层),板楼
101106086298,2室1厅,三十九所生活一区,62.28,55,57,8684,65,2019.12.26,南北,简装,,高楼层(共16层),板楼
101105839099,2室1厅,紫郡长安,71.78,100,105,13932,93,2019.12.26,北,简装,,高楼层(共26层),暂无数据
101106492148,1室0厅,香榭兰岛,41.45,130,135,31364,14,2019.12.26,东,精装,,中楼层(共34层),塔楼
101105889781,3室2厅,融创天朗臻园,96,151,145,15657,87,2019.12.26,南,精装,,低楼层(共33层),板塔结合
101106586675,1室1厅,永和新领地,38.11,53,57,13908,6,2019.12.25,北,简装,,高楼层(共30层),塔楼
101105066403,1室0厅,台北湾,50,60,60,12000,180,2019.12.25,东,毛坯,,中楼层(共33层),塔楼
101104656511,2室1厅,万国金色家园,105.82,105,108,9923,234,2019.12.25,南北,简装,,中楼层(共8层),板楼
101106359565,2室2厅,新旅城,87,142,145,16322,31,2019.12.25,东,简装,,中楼层(共33层),板塔结合
101106205878,3室2厅,长庆恒立苑住宅小区,115.76,90,92,7775,50,2019.12.25,西南,简装,,高楼层(共24层),板塔结合
101106441196,3室2厅,融创天朗蘭园,131.34,220,230,16751,21,2019.12.25,南北,精装,,中楼层(共11层),板塔结合
101106502880,1室1厅,东尚蜂鸟,48.65,66,70,13567,12,2019.12.25,东,其他,,高楼层(共28层),塔楼
101106581910,2室1厅,翠堤湾,65,93,98,14231,7,2019.12.25,西北,精装,,低楼层(共18层),塔楼
101106581971,2室1厅,团校,59.6,65,66,10907,7,2019.12.25,南北,其他,,中楼层(共6层),板楼
101105559186,2室2厅,长安壹品,85.73,150,158,17497,123,2019.12.25,南,精装,,高楼层(共32层),板塔结合
101106282009,3室1厅,曲江观邸,114,198,195,17369,40,2019.12.25,南北,精装,,低楼层(共29层),板楼
101104663593,1室1厅,绿地乐和城,57.57,55,57.5,9554,233,2019.12.25,西,简装,,低楼层(共30层),塔楼
101106146971,1室1厅,蔚蓝花城,41.84,64,65,15225,56,2019.12.25,南,精装,,中楼层(共24层),板楼
101106208640,3室2厅,天赐颐府,147,205,215,13946,49,2019.12.25,南北,精装,,中楼层(共26层),板楼
101106393840,2室1厅,华远锦悦,84.7,138,139.5,16293,27,2019.12.25,东南,精装,,低楼层(共33层),板塔结合
101105527178,2室2厅,蔚蓝花城,88.63,119,114,13371,127,2019.12.25,西南,精装,,高楼层(共24层),板塔结合
101105970444,2室2厅,奇星御园,83.34,95,97,11340,76,2019.12.25,南,精装,,中楼层(共12层),板楼
101105909157,1室1厅,祥和雅居,50.8,70,74,13780,83,2019.12.25,南,精装,,高楼层(共29层),板塔结合
101106107313,2室2厅,西岸国际花园西苑,83,116,118,13976,61,2019.12.25,南,毛坯,,高楼层(共28层),板楼
101105875378,2室2厅,领秀长安,47.42,89,90,18664,88,2019.12.25,南,精装,,高楼层(共16层),塔楼
101106370395,2室2厅,海荣名城,90.36,120,125,13281,29,2019.12.25,东南,简装,,中楼层(共24层),塔楼
101105790260,1室1厅,逸翠园二期i都会,34,77,77,22648,97,2019.12.25,西,其他,,中楼层(共28层),塔楼
101106029712,3室2厅,东方罗马花园,59.54,95,102,15956,69,2019.12.25,南,精装,,高楼层(共16层),板塔结合
101106256293,1室1厅,明府佳苑,57,65,65,11404,43,2019.12.25,东南,精装,,中楼层(共29层),板塔结合
101106614201,3室2厅,万科金域曲江一期,120.06,230,235,19158,1,2019.12.25,西南,精装,,低楼层(共34层),板塔结合
101104589520,2室2厅,海璟时代,85.84,107,110,12407,243,2019.12.25,西南,精装,,中楼层(共33层),板塔结合
101105520019,2室2厅,菁华名门,110.37,131,130,11870,127,2019.12.25,南北,精装,,低楼层(共26层),板塔结合
101103096471,2室2厅,爱菊花园,97.56,108,110,11030,527,2019.12.25,南北,简装,,中楼层(共6层),板楼
101105500471,2室2厅,建邦华庭,102,218,228,21373,129,2019.12.25,南北,精装,,高楼层(共27层),板楼
101106345681,3室2厅,中海凯旋门,109.33,204,212,18660,32,2019.12.25,南北,精装,,中楼层(共33层),板塔结合
101106517527,3室2厅,兰乔国际城,93.49,139,145,14868,9,2019.12.25,南北,精装,,低楼层(共27层),板塔结合
101105295342,3室2厅,翠屏湾1期,139.54,145,145,10392,154,2019.12.25,南北,精装,,高楼层(共6层),板楼
101105255406,2室2厅,彩云郡,88.19,106,108,12020,159,2019.12.25,南,简装,,中楼层(共28层),板塔结合
101105543071,2室2厅,百益雅苑,94.09,110,115,11691,125,2019.12.25,东西,精装,,中楼层(共16层),板楼
101105949796,2室2厅,春天花园,92.68,91,95,9819,77,2019.12.25,西南,简装,,高楼层(共28层),塔楼
101106603176,1室0厅,中海紫御华府,42.31,97,100,22927,3,2019.12.24,西,精装,,中楼层(共32层),板塔结合
101106480289,2室2厅,万科城市之光蜜柚,78.03,123,130,15674,15,2019.12.24,南,精装,,中楼层(共33层),塔楼
101106263794,2室1厅,泰祥花园,74,190,190,25676,42,2019.12.24,南北,精装,,中楼层(共7层),板楼
101106122423,1室0厅,我爱我家,33.7,40,40,11603,59,2019.12.24,南,精装,,低楼层(共26层),塔楼
101103086904,3室2厅,华远海蓝城,99.06,161,165,16253,529,2019.12.24,南北,毛坯,,中楼层(共33层),塔楼
101103989771,5室2厅,绿地国际生态城一期,360,598,610,16612,343,2019.12.24,南北,毛坯,,低楼层(共3层),暂无数据
101105479688,3室2厅,东方星苑,119.81,135,140,11242,131,2019.12.24,西南,简装,,低楼层(共30层),板塔结合
101104659317,2室1厅,翠屏湾二期,78.9,104,102,13118,233,2019.12.24,西南,精装,,中楼层(共16层),板塔结合
101104599292,1室0厅,云顶园,38.02,65,68,17097,241,2019.12.24,北,精装,,中楼层(共26层),塔楼
101105837763,2室2厅,长安园配套公寓小区东区,93.65,96,102,10251,91,2019.12.24,南北,简装,,低楼层(共6层),板楼
101105855259,1室0厅,香榭兰岛,41.44,129,130,31009,90,2019.12.24,西,精装,,低楼层(共34层),塔楼
101106612815,2室1厅,八府庄小区,73,69,69,9425,1,2019.12.24,东北,其他,,中楼层(共9层),板楼
101106507124,3室2厅,御锦城V青年,88.24,130,130,14733,11,2019.12.24,南北,精装,,中楼层(共34层),板塔结合
101106018799,2室2厅,都市邻里,99.93,107,112,10708,69,2019.12.24,北,精装,,高楼层(共22层),塔楼
101103454851,3室2厅,省直机关丰园小区,125.76,133,140,10536,448,2019.12.24,南东北,精装,,高楼层(共32层),板塔结合
101105977964,3室2厅,山水悦庭,137.72,188,198,13651,74,2019.12.24,南北,精装,,中楼层(共18层),板楼
101106051564,1室1厅,逸翠园二期i都会,35.1,69,71,19659,66,2019.12.24,南,精装,,中楼层(共26层),塔楼
101105606905,1室1厅,怡兴大厦,43,44,45,10233,117,2019.12.24,北,简装,,低楼层(共24层),塔楼
101106359542,2室2厅,曲江澜山,90.12,108,110,11985,30,2019.12.24,西北,精装,,中楼层(共32层),塔楼
101106441463,1室0厅,御笔华府,34.48,49,49,14067,19,2019.12.24,西,精装,,高楼层(共33层),板塔结合
101104048207,2室2厅,金裕青青家园,97.43,85,90,8725,316,2019.12.24,南北,简装,,低楼层(共6层),板楼
101103783525,2室1厅,上城小区,36.42,61,62,16750,390,2019.12.24,西,简装,,高楼层(共21层),塔楼
101105821876,2室1厅,长安新花园,87.39,94,98,10757,93,2019.12.24,东北,精装,,低楼层(共16层),板塔结合
